2459738.8636560370 0.9999799380 0.0000316784 SOSS
2459738.8641011454 0.9999406358 0.0000316660 SOSS
2459738.8645462533 0.9999875229 0.0000316560 SOSS
2459738.8649913617 1.0000017594 0.0000316706 SOSS
2459738.8654364701 0.9999878942 0.0000316861 SOSS
2459738.8658815785 1.0000287795 0.0000316402 SOSS
2459738.8663266869 0.9998734517 0.0000318892 SOSS
2459738.8667717953 0.9998367096 0.0000318632 SOSS
2459738.8672169037 0.9996976936 0.0000318620 SOSS
2459738.8676620121 0.9997944339 0.0000317309 SOSS
2459738.8681071205 0.9997950929 0.0000316759 SOSS
2459738.8685522289 1.0000506718 0.0000316901 SOSS
2459738.8689973373 0.9999879154 0.0000316398 SOSS
2459738.8694424452 0.9999523080 0.0000316821 SOSS
2459738.8698875536 0.9998009310 0.0000317563 SOSS
2459738.8703326620 0.9999994873 0.0000316751 SOSS
2459738.8707777704 0.9997853486 0.0000316759 SOSS
2459738.8712228788 0.9997581410 0.0000318440 SOSS
2459738.8716679872 0.9999680445 0.0000317564 SOSS
2459738.8721130956 1.0000241716 0.0000317269 SOSS
2459738.8725582040 0.9999781563 0.0000316791 SOSS
2459738.8730033124 0.9997347559 0.0000316878 SOSS
2459738.8734484203 0.9999744897 0.0000316602 SOSS
2459738.8738935287 0.9998888899 0.0000316665 SOSS
2459738.8743386371 0.9998702032 0.0000317063 SOSS
2459738.8747837455 0.9997312819 0.0000318463 SOSS
2459738.8752288539 0.9997145995 0.0000318354 SOSS
2459738.8756739623 0.9996645699 0.0000317069 SOSS
2459738.8761190707 0.9998161732 0.0000316561 SOSS
2459738.8765641791 0.9998612482 0.0000317072 SOSS
2459738.8770092875 0.9998885909 0.0000317471 SOSS
2459738.8774543959 0.9999951604 0.0000316800 SOSS
2459738.8778995038 1.0001031953 0.0000316917 SOSS
2459738.8783446122 1.0000788250 0.0000317330 SOSS
2459738.8787897206 0.9998982862 0.0000316597 SOSS
2459738.8792348290 0.9996654183 0.0000317128 SOSS
2459738.8796799374 0.9999032994 0.0000317079 SOSS
2459738.8801250458 0.9997280295 0.0000320020 SOSS
2459738.8805701542 0.9997882907 0.0000316685 SOSS
2459738.8810152626 0.9997938001 0.0000317315 SOSS
2459738.8814603710 0.9998588119 0.0000319739 SOSS
2459738.8819054794 0.9999239880 0.0000316951 SOSS
2459738.8823505873 0.9999854285 0.0000316639 SOSS
2459738.8827956957 0.9999693726 0.0000316978 SOSS
2459738.8832408041 0.9997819408 0.0000316810 SOSS
2459738.8836859125 0.9999833914 0.0000316678 SOSS
2459738.8841310209 0.9999851723 0.0000318048 SOSS
2459738.8845761293 0.9999803799 0.0000322487 SOSS
2459738.8850212377 0.9999483951 0.0000317027 SOSS
2459738.8854663461 1.0000039890 0.0000316673 SOSS
2459738.8859114544 0.9998000683 0.0000317550 SOSS
2459738.8863565624 0.9998854666 0.0000316499 SOSS
2459738.8868016708 1.0000181703 0.0000316983 SOSS
2459738.8872467792 1.0001771872 0.0000316675 SOSS
2459738.8876918876 0.9999249903 0.0000317510 SOSS
2459738.8881369960 0.9998048515 0.0000316246 SOSS
2459738.8885821044 0.9996609627 0.0000320586 SOSS
2459738.8890272127 0.9998993920 0.0000316729 SOSS
2459738.8894723211 1.0000345905 0.0000316529 SOSS
2459738.8899174295 0.9999962203 0.0000316330 SOSS
2459738.8903625375 1.0000375330 0.0000316259 SOSS
2459738.8908076459 0.9997478334 0.0000316590 SOSS
2459738.8912527543 0.9999413112 0.0000316789 SOSS
2459738.8916978627 1.0002074051 0.0000316087 SOSS
2459738.8921429710 1.0000647889 0.0000316323 SOSS
2459738.8925880794 1.0000335364 0.0000316442 SOSS
2459738.8930331878 1.0000191448 0.0000317045 SOSS
2459738.8934782962 0.9997729621 0.0000316697 SOSS
2459738.8939234042 0.9999767248 0.0000316375 SOSS
2459738.8943685126 1.0002137094 0.0000316677 SOSS
2459738.8948136210 1.0002421943 0.0000316307 SOSS
2459738.8952587293 1.0000954480 0.0000316308 SOSS
2459738.8957038377 1.0002001773 0.0000316342 SOSS
2459738.8961489461 1.0001605695 0.0000316243 SOSS
2459738.8965940545 0.9997964660 0.0000316411 SOSS
2459738.8970391629 1.0001468163 0.0000316108 SOSS
2459738.8974842709 1.0002292717 0.0000316634 SOSS
2459738.8979293793 0.9998612125 0.0000316331 SOSS
2459738.8983744876 1.0000000000 0.0000316298 SOSS
2459738.8988195960 0.9998560819 0.0000316557 SOSS
2459738.8992647044 0.9999482679 0.0000316776 SOSS
2459738.8997098128 0.9996907869 0.0000316746 SOSS
2459738.9001549212 0.9999426154 0.0000316451 SOSS
2459738.9006000296 0.9999618105 0.0000316598 SOSS
2459738.9010451380 1.0000433492 0.0000316361 SOSS
2459738.9014902459 1.0000605876 0.0000316754 SOSS
2459738.9019353543 1.0001090049 0.0000316036 SOSS
2459738.9023804627 0.9998825056 0.0000316365 SOSS
2459738.9028255711 0.9999437112 0.0000319885 SOSS
2459738.9032706795 0.9998473515 0.0000316359 SOSS
2459738.9037157879 1.0000493110 0.0000316358 SOSS
2459738.9041608963 1.0001662661 0.0000316536 SOSS
2459738.9046060047 0.9997871276 0.0000316499 SOSS
2459738.9050511126 0.9998823841 0.0000316432 SOSS
2459738.9054962210 0.9999743444 0.0000316566 SOSS
2459738.9059413294 1.0000258908 0.0000316591 SOSS
2459738.9063864378 0.9999576179 0.0000316883 SOSS
2459738.9068315462 1.0000290311 0.0000316358 SOSS
2459738.9072766546 0.9998430763 0.0000316512 SOSS
2459738.9077217630 1.0000438374 0.0000317430 SOSS
2459738.9081668714 1.0000751531 0.0000318000 SOSS
2459738.9086119793 1.0000327476 0.0000317856 SOSS
2459738.9090570877 1.0001366610 0.0000316185 SOSS
2459738.9095021961 1.0000696695 0.0000317505 SOSS
2459738.9099473045 0.9998479729 0.0000316399 SOSS
2459738.9103924129 1.0000295430 0.0000316506 SOSS
2459738.9108375213 0.9999591600 0.0000316523 SOSS
2459738.9112826297 0.9999864907 0.0000316551 SOSS
2459738.9117277376 0.9998744684 0.0000316589 SOSS
2459738.9121728460 0.9999107046 0.0000317527 SOSS
2459738.9126179544 1.0000515257 0.0000316297 SOSS
2459738.9130630628 1.0001068244 0.0000316380 SOSS
2459738.9135081712 1.0001590211 0.0000317490 SOSS
2459738.9139532796 1.0000584248 0.0000317288 SOSS
2459738.9143983880 1.0000689106 0.0000316246 SOSS
2459738.9148434964 0.9999917509 0.0000320809 SOSS
2459738.9152886043 1.0001616181 0.0000316296 SOSS
2459738.9157337127 1.0000592906 0.0000316009 SOSS
2459738.9161788211 1.0000249985 0.0000316724 SOSS
2459738.9166239295 0.9998299883 0.0000316196 SOSS
2459738.9170690379 0.9997630129 0.0000316543 SOSS
2459738.9175141463 0.9999754546 0.0000317363 SOSS
2459738.9179592547 0.9998523266 0.0000317351 SOSS
2459738.9184043626 0.9996623611 0.0000317655 SOSS
2459738.9188494710 0.9994706081 0.0000316674 SOSS
2459738.9192945794 0.9993921628 0.0000316482 SOSS
2459738.9197396878 0.9992805704 0.0000316494 SOSS
2459738.9201847962 0.9993400408 0.0000319674 SOSS
2459738.9206299046 0.9990521897 0.0000317920 SOSS
2459738.9210750130 0.9990279613 0.0000316339 SOSS
2459738.9215201214 0.9988998677 0.0000316382 SOSS
2459738.9219652293 0.9987631133 0.0000318059 SOSS
2459738.9224103377 0.9989880358 0.0000316337 SOSS
2459738.9228554461 0.9988209925 0.0000316395 SOSS
2459738.9233005545 0.9989161353 0.0000315893 SOSS
2459738.9237456629 0.9983758230 0.0000317944 SOSS
2459738.9241907713 0.9980531550 0.0000316345 SOSS
2459738.9246358797 0.9981463963 0.0000316992 SOSS
2459738.9250809876 0.9982482346 0.0000316249 SOSS
2459738.9255260960 0.9981845578 0.0000315775 SOSS
2459738.9259712044 0.9978365937 0.0000316904 SOSS
2459738.9264163128 0.9977726118 0.0000316393 SOSS
2459738.9268614212 0.9976543572 0.0000316108 SOSS
2459738.9273065296 0.9976350118 0.0000316097 SOSS
2459738.9277516380 0.9973098540 0.0000316334 SOSS
2459738.9281967459 0.9974585493 0.0000316067 SOSS
2459738.9286418543 0.9970664362 0.0000316522 SOSS
2459738.9290869627 0.9969472409 0.0000316333 SOSS
2459738.9295320711 0.9971561904 0.0000316097 SOSS
2459738.9299771795 0.9970477236 0.0000316049 SOSS
2459738.9304222879 0.9973483750 0.0000316138 SOSS
2459738.9308673963 0.9968937255 0.0000315966 SOSS
2459738.9313125042 0.9967853379 0.0000315795 SOSS
2459738.9317576126 0.9966608577 0.0000317889 SOSS
2459738.9322027210 0.9964268299 0.0000316088 SOSS
2459738.9326478294 0.9964437950 0.0000315751 SOSS
2459738.9330929378 0.9964109707 0.0000317860 SOSS
2459738.9335380462 0.9960358249 0.0000316992 SOSS
2459738.9339831546 0.9957075495 0.0000318063 SOSS
2459738.9344282625 0.9959406334 0.0000316202 SOSS
2459738.9348733709 0.9958640551 0.0000315880 SOSS
2459738.9353184793 0.9958628959 0.0000315924 SOSS
2459738.9357635877 0.9957214273 0.0000315955 SOSS
2459738.9362086961 0.9957788489 0.0000316002 SOSS
2459738.9366538045 0.9956079515 0.0000318243 SOSS
2459738.9370989124 0.9954895063 0.0000318439 SOSS
2459738.9375440208 0.9955012954 0.0000315940 SOSS
2459738.9379891292 0.9954333692 0.0000316215 SOSS
2459738.9384342376 0.9951287083 0.0000316062 SOSS
2459738.9388793460 0.9949546366 0.0000317841 SOSS
2459738.9393244544 0.9950552139 0.0000315955 SOSS
2459738.9397695628 0.9950138213 0.0000315726 SOSS
2459738.9402146707 0.9949434876 0.0000316195 SOSS
2459738.9406597791 0.9949339954 0.0000317249 SOSS
2459738.9411048875 0.9947873846 0.0000315961 SOSS
2459738.9415499959 0.9949013600 0.0000315648 SOSS
2459738.9419951043 0.9947477699 0.0000318167 SOSS
2459738.9424402127 0.9950195362 0.0000315639 SOSS
2459738.9428853206 0.9946073649 0.0000316246 SOSS
2459738.9433304290 0.9945467133 0.0000316046 SOSS
2459738.9437755374 0.9945396320 0.0000315651 SOSS
2459738.9442206458 0.9944741434 0.0000315670 SOSS
2459738.9446657542 0.9942599095 0.0000316541 SOSS
2459738.9451108626 0.9944943145 0.0000315732 SOSS
2459738.9455559710 0.9943676829 0.0000316061 SOSS
2459738.9460010789 0.9944275372 0.0000316614 SOSS
2459738.9464461873 0.9944596897 0.0000315324 SOSS
2459738.9468912957 0.9943777773 0.0000316054 SOSS
2459738.9473364041 0.9943635627 0.0000316086 SOSS
2459738.9477815125 0.9944878864 0.0000316205 SOSS
2459738.9482266209 0.9940032777 0.0000317233 SOSS
2459738.9486717288 0.9943098577 0.0000315559 SOSS
2459738.9491168372 0.9942910725 0.0000316029 SOSS
2459738.9495619456 0.9938878405 0.0000316798 SOSS
2459738.9500070540 0.9940713318 0.0000316422 SOSS
2459738.9504521624 0.9941621721 0.0000315663 SOSS
2459738.9508972708 0.9940137750 0.0000315976 SOSS
2459738.9513423787 0.9940331028 0.0000316205 SOSS
2459738.9517874871 0.9939663508 0.0000318208 SOSS
2459738.9522325955 0.9938141781 0.0000317545 SOSS
2459738.9526777039 0.9939873404 0.0000315855 SOSS
2459738.9531228123 0.9940482585 0.0000317754 SOSS
2459738.9535679207 0.9940687969 0.0000316149 SOSS
2459738.9540130291 0.9941372670 0.0000315702 SOSS
2459738.9544581370 0.9940359571 0.0000316144 SOSS
2459738.9549032454 0.9940037129 0.0000315913 SOSS
2459738.9553483538 0.9939638575 0.0000315958 SOSS
2459738.9557934622 0.9939890806 0.0000315835 SOSS
2459738.9562385706 0.9940905336 0.0000316016 SOSS
2459738.9566836790 0.9942986339 0.0000315785 SOSS
2459738.9571287869 0.9941499581 0.0000316716 SOSS
2459738.9575738953 0.9940199798 0.0000317902 SOSS
2459738.9580190037 0.9941215786 0.0000316134 SOSS
2459738.9584641121 0.9938789840 0.0000316073 SOSS
2459738.9589092205 0.9941285422 0.0000315776 SOSS
2459738.9593543289 0.9940224005 0.0000315593 SOSS
2459738.9597994369 0.9938541818 0.0000315973 SOSS
2459738.9602445452 0.9940218236 0.0000316113 SOSS
2459738.9606896536 0.9941177672 0.0000315998 SOSS
2459738.9611347620 0.9941286693 0.0000315649 SOSS
2459738.9615798704 0.9939805716 0.0000315832 SOSS
2459738.9620249784 0.9939709341 0.0000316719 SOSS
2459738.9624700868 0.9940649888 0.0000315715 SOSS
2459738.9629151952 0.9940928549 0.0000317165 SOSS
2459738.9633603035 0.9940119294 0.0000315739 SOSS
2459738.9638054119 0.9941695794 0.0000316045 SOSS
2459738.9642505203 0.9938633658 0.0000316092 SOSS
2459738.9646956283 0.9940206042 0.0000316304 SOSS
2459738.9651407367 0.9941222985 0.0000317582 SOSS
2459738.9655858451 0.9942756579 0.0000319453 SOSS
2459738.9660309535 0.9939813515 0.0000316009 SOSS
2459738.9664760618 0.9939846624 0.0000315537 SOSS
2459738.9669211702 0.9938980462 0.0000316313 SOSS
2459738.9673662782 0.9939958792 0.0000316129 SOSS
2459738.9678113866 0.9940900933 0.0000315604 SOSS
2459738.9682564950 0.9941188326 0.0000317900 SOSS
2459738.9687016034 0.9940435716 0.0000315894 SOSS
2459738.9691467118 0.9940952655 0.0000318113 SOSS
2459738.9695918201 0.9939648472 0.0000315565 SOSS
2459738.9700369281 0.9940230901 0.0000316000 SOSS
2459738.9704820365 0.9939873647 0.0000315610 SOSS
2459738.9709271449 0.9943014130 0.0000315674 SOSS
2459738.9713722533 0.9940632422 0.0000316685 SOSS
2459738.9718173617 0.9940354110 0.0000315755 SOSS
2459738.9722624701 0.9940026464 0.0000316116 SOSS
2459738.9727075780 0.9941109354 0.0000315806 SOSS
2459738.9731526864 0.9941154705 0.0000316256 SOSS
2459738.9735977948 0.9941580667 0.0000317227 SOSS
2459738.9740429032 0.9939469037 0.0000316978 SOSS
2459738.9744880116 0.9943241359 0.0000317420 SOSS
2459738.9749331195 0.9941288329 0.0000316387 SOSS
2459738.9753782279 0.9942177907 0.0000315782 SOSS
2459738.9758233363 0.9942107437 0.0000317750 SOSS
2459738.9762684447 0.9944406115 0.0000316771 SOSS
2459738.9767135531 0.9942635544 0.0000315964 SOSS
2459738.9771586615 0.9945560329 0.0000315779 SOSS
2459738.9776037694 0.9943445764 0.0000316001 SOSS
2459738.9780488778 0.9944998967 0.0000316013 SOSS
2459738.9784939862 0.9944845302 0.0000317098 SOSS
2459738.9789390946 0.9945538113 0.0000315959 SOSS
2459738.9793842030 0.9944621381 0.0000315890 SOSS
2459738.9798293109 0.9946528085 0.0000315555 SOSS
2459738.9802744193 0.9948848057 0.0000316086 SOSS
2459738.9807195277 0.9946546701 0.0000316174 SOSS
2459738.9811646361 0.9946198368 0.0000315822 SOSS
2459738.9816097445 0.9947461094 0.0000315863 SOSS
2459738.9820548529 0.9946815373 0.0000315971 SOSS
2459738.9824999608 0.9946103403 0.0000316161 SOSS
2459738.9829450692 0.9945654504 0.0000317102 SOSS
2459738.9833901776 0.9948720852 0.0000315857 SOSS
2459738.9838352860 0.9948582685 0.0000316175 SOSS
2459738.9842803944 0.9950018645 0.0000316688 SOSS
2459738.9847255023 0.9949959744 0.0000315892 SOSS
2459738.9851706107 0.9950260211 0.0000316237 SOSS
2459738.9856157191 0.9952821373 0.0000316025 SOSS
2459738.9860608275 0.9952880907 0.0000327028 SOSS
2459738.9865059359 0.9951810927 0.0000316660 SOSS
2459738.9869510443 0.9952586874 0.0000317032 SOSS
2459738.9873961522 0.9954148173 0.0000316464 SOSS
2459738.9878412606 0.9956060258 0.0000316305 SOSS
2459738.9882863690 0.9955199238 0.0000316023 SOSS
2459738.9887314774 0.9956171702 0.0000317424 SOSS
2459738.9891765858 0.9958346927 0.0000316932 SOSS
2459738.9896216937 0.9958960807 0.0000315994 SOSS
2459738.9900668021 0.9959876346 0.0000316258 SOSS
2459738.9905119105 0.9960606129 0.0000317788 SOSS
2459738.9909570189 0.9960456003 0.0000318167 SOSS
2459738.9914021273 0.9961817569 0.0000319040 SOSS
2459738.9918472352 0.9963130142 0.0000316054 SOSS
2459738.9922923436 0.9961330717 0.0000316219 SOSS
2459738.9927374520 0.9964247822 0.0000316154 SOSS
2459738.9931825604 0.9965545111 0.0000317281 SOSS
2459738.9936276688 0.9966481713 0.0000316013 SOSS
2459738.9940727768 0.9965238375 0.0000316739 SOSS
2459738.9945178851 0.9969409084 0.0000316231 SOSS
2459738.9949629935 0.9970202796 0.0000316230 SOSS
2459738.9954081019 0.9969616313 0.0000316672 SOSS
2459738.9958532103 0.9973219510 0.0000317197 SOSS
2459738.9962983187 0.9974279879 0.0000316617 SOSS
2459738.9967434267 0.9973098128 0.0000316628 SOSS
2459738.9971885351 0.9976344114 0.0000316646 SOSS
2459738.9976336434 0.9976576924 0.0000316552 SOSS
2459738.9980787518 0.9977943270 0.0000316361 SOSS
2459738.9985238602 0.9979378272 0.0000316582 SOSS
2459738.9989689682 0.9980402139 0.0000324750 SOSS
2459738.9994140766 0.9981823339 0.0000317344 SOSS
2459738.9998591850 0.9982793937 0.0000316238 SOSS
2459739.0003042934 0.9982350571 0.0000317743 SOSS
2459739.0007494017 0.9984773938 0.0000316275 SOSS
2459739.0011945097 0.9984737608 0.0000316375 SOSS
2459739.0016396181 0.9986797247 0.0000316585 SOSS
2459739.0020847265 0.9986126242 0.0000316675 SOSS
2459739.0025298349 0.9986217685 0.0000317599 SOSS
2459739.0029749433 0.9990837908 0.0000316174 SOSS
2459739.0034200512 0.9993013715 0.0000316331 SOSS
2459739.0038651596 0.9991385514 0.0000318996 SOSS
2459739.0043102680 0.9992701290 0.0000316834 SOSS
2459739.0047553764 0.9992010987 0.0000316371 SOSS
2459739.0052004848 0.9993868212 0.0000316910 SOSS
2459739.0056455927 0.9996945218 0.0000316653 SOSS
2459739.0060907011 0.9995186163 0.0000316475 SOSS
2459739.0065358095 0.9996055015 0.0000317605 SOSS
2459739.0069809179 0.9997164574 0.0000318748 SOSS
2459739.0074260263 0.9997729755 0.0000316428 SOSS
2459739.0078711342 0.9998467600 0.0000316208 SOSS
2459739.0083162426 1.0000569225 0.0000316409 SOSS
2459739.0087613510 1.0000630179 0.0000316166 SOSS
2459739.0092064594 1.0000069828 0.0000316506 SOSS
2459739.0096515673 0.9999336995 0.0000316840 SOSS
2459739.0100966757 1.0000637335 0.0000316504 SOSS
2459739.0105417841 1.0000221429 0.0000316265 SOSS
2459739.0109868925 0.9999739212 0.0000316808 SOSS
2459739.0114320009 1.0000145445 0.0000316484 SOSS
2459739.0118771088 0.9998076418 0.0000316900 SOSS
2459739.0123222172 0.9999749950 0.0000316613 SOSS
2459739.0127673256 0.9998787723 0.0000316842 SOSS
2459739.0132124340 1.0000701939 0.0000316375 SOSS
2459739.0136575424 0.9998933292 0.0000316585 SOSS
2459739.0141026503 1.0000325969 0.0000316603 SOSS
2459739.0145477587 1.0000184843 0.0000316667 SOSS
2459739.0149928671 1.0000624544 0.0000319969 SOSS
2459739.0154379755 1.0001105169 0.0000316571 SOSS
2459739.0158830839 1.0002068793 0.0000317386 SOSS
2459739.0163281919 0.9999947975 0.0000316477 SOSS
2459739.0167733002 1.0000745602 0.0000316823 SOSS
2459739.0172184086 1.0000519302 0.0000318711 SOSS
2459739.0176635170 1.0000661894 0.0000316763 SOSS
2459739.0181086254 1.0001600273 0.0000316381 SOSS
2459739.0185537334 1.0002822702 0.0000318399 SOSS
2459739.0189988418 0.9998485642 0.0000317150 SOSS
2459739.0194439502 0.9998429678 0.0000318817 SOSS
2459739.0198890585 1.0001586344 0.0000316873 SOSS
2459739.0203341665 1.0002796122 0.0000316590 SOSS
2459739.0207792749 1.0002725035 0.0000316568 SOSS
2459739.0212243833 1.0000437318 0.0000316827 SOSS
2459739.0216694917 1.0001931214 0.0000316718 SOSS
2459739.0221146001 1.0001224764 0.0000316885 SOSS
2459739.0225597080 1.0003819393 0.0000316320 SOSS
2459739.0230048164 1.0000986328 0.0000317106 SOSS
2459739.0234499248 1.0001247531 0.0000316665 SOSS
2459739.0238950332 1.0000611211 0.0000316837 SOSS
