2459791.4560938063 1.0002884833 0.0001000089 SOSS 0.0000000000 -1.3707444540
2459791.4568351982 1.0004996513 0.0001000141 SOSS 0.0000000000 -1.3632947542
2459791.4575765901 0.9999767318 0.0001000009 SOSS 0.0000000000 -1.3558450544
2459791.4583179816 1.0001495343 0.0001000273 SOSS 0.0000000000 -1.3483953592
2459791.4590593735 0.9996520149 0.0001000177 SOSS 0.0000000000 -1.3409456594
2459791.4598007649 1.0001697157 0.0001000213 SOSS 0.0000000000 -1.3334959643
2459791.4605421568 1.0000076890 0.0001000336 SOSS 0.0000000000 -1.3260462644
2459791.4612835487 0.9997329490 0.0001000040 SOSS 0.0000000000 -1.3185965646
2459791.4620249402 1.0002449965 0.0000999956 SOSS 0.0000000000 -1.3111468695
2459791.4627663321 0.9999453592 0.0001002100 SOSS 0.0000000000 -1.3036971696
2459791.4635077240 1.0000911933 0.0001000001 SOSS 0.0000000000 -1.2962474698
2459791.4642491154 1.0002704914 0.0001000195 SOSS 0.0000000000 -1.2887977747
2459791.4649905073 1.0000782926 0.0001000055 SOSS 0.0000000000 -1.2813480748
2459791.4657318988 0.9996367360 0.0001000087 SOSS 0.0000000000 -1.2738983797
2459791.4664732907 0.9997846663 0.0001000030 SOSS 0.0000000000 -1.2664486798
2459791.4672146826 0.9993039934 0.0001000227 SOSS 0.0000000000 -1.2589989800
2459791.4679560740 1.0001235645 0.0001000178 SOSS 0.0000000000 -1.2515492849
2459791.4686974660 0.9997148875 0.0000999887 SOSS 0.0000000000 -1.2440995850
2459791.4694388579 0.9999936199 0.0001000045 SOSS 0.0000000000 -1.2366498852
2459791.4701802493 0.9996759384 0.0000999813 SOSS 0.0000000000 -1.2292001901
2459791.4709216412 0.9999581743 0.0001005335 SOSS 0.0000000000 -1.2217504902
2459791.4716630327 0.9998258823 0.0001000620 SOSS 0.0000000000 -1.2143007951
2459791.4724044246 1.0001816573 0.0001000097 SOSS 0.0000000000 -1.2068510953
2459791.4731458165 0.9997286209 0.0000999896 SOSS 0.0000000000 -1.1994013954
2459791.4738872079 1.0004476826 0.0001000164 SOSS 0.0000000000 -1.1919517003
2459791.4746285998 0.9999692886 0.0001000013 SOSS 0.0000000000 -1.1845020005
2459791.4753699917 0.9999353413 0.0001000522 SOSS 0.0000000000 -1.1770523006
2459791.4761113832 1.0001679812 0.0001000627 SOSS 0.0000000000 -1.1696026055
2459791.4768527751 1.0000443764 0.0001000046 SOSS 0.0000000000 -1.1621529057
2459791.4775941670 1.0001257593 0.0000999902 SOSS 0.0000000000 -1.1547032058
2459791.4783355584 0.9997248101 0.0001000436 SOSS 0.0000000000 -1.1472535107
2459791.4790769503 1.0001457979 0.0001000204 SOSS 0.0000000000 -1.1398038109
2459791.4798183418 1.0002219937 0.0001000200 SOSS 0.0000000000 -1.1323541157
2459791.4805597337 0.9999154886 0.0001000078 SOSS 0.0000000000 -1.1249044159
2459791.4813011256 1.0000750214 0.0001002023 SOSS 0.0000000000 -1.1174547161
2459791.4820425170 0.9998825793 0.0001000200 SOSS 0.0000000000 -1.1100050209
2459791.4827839090 1.0000820984 0.0000999727 SOSS 0.0000000000 -1.1025553211
2459791.4835253009 0.9999395354 0.0001000456 SOSS 0.0000000000 -1.0951056213
2459791.4842666923 0.9998496710 0.0001000223 SOSS 0.0000000000 -1.0876559261
2459791.4850080842 1.0004853388 0.0001000229 SOSS 0.0000000000 -1.0802062263
2459791.4857494757 1.0003432173 0.0001000144 SOSS 0.0000000000 -1.0727565311
2459791.4864908676 0.9997956908 0.0001000166 SOSS 0.0000000000 -1.0653068313
2459791.4872322595 0.9997923741 0.0001000514 SOSS 0.0000000000 -1.0578571315
2459791.4879736509 1.0001659132 0.0001000142 SOSS 0.0000000000 -1.0504074363
2459791.4887150428 1.0003306857 0.0001000632 SOSS 0.0000000000 -1.0429577365
2459791.4894564347 0.9998925403 0.0001000194 SOSS 0.0000000000 -1.0355080367
2459791.4901978262 1.0001910553 0.0001000249 SOSS 0.0000000000 -1.0280583415
2459791.4909392181 1.0001098699 0.0000999921 SOSS 0.0000000000 -1.0206086417
2459791.4916806100 0.9999229144 0.0000999773 SOSS 0.0000000000 -1.0131589419
2459791.4924220014 0.9999691546 0.0000999849 SOSS 0.0000000000 -1.0057092467
2459791.4931633933 0.9999274781 0.0001000226 SOSS 0.0000000000 -0.9982595469
2459791.4939047848 1.0000954119 0.0001000184 SOSS 0.0000000000 -0.9908098518
2459791.4946461767 0.9996976071 0.0001000106 SOSS 0.0000000000 -0.9833601519
2459791.4953875686 1.0002885881 0.0001000253 SOSS 0.0000000000 -0.9759104521
2459791.4961289600 1.0003230217 0.0001000326 SOSS 0.0000000000 -0.9684607569
2459791.4968703520 1.0002869239 0.0001000181 SOSS 0.0000000000 -0.9610110571
2459791.4976117439 1.0002566825 0.0000999999 SOSS 0.0000000000 -0.9535613573
2459791.4983531353 1.0000982357 0.0001000177 SOSS 0.0000000000 -0.9461116621
2459791.4990945272 0.9995235682 0.0001000119 SOSS 0.0000000000 -0.9386619623
2459791.4998359187 1.0000112990 0.0001000095 SOSS 0.0000000000 -0.9312122672
2459791.5005773106 1.0002189103 0.0001000054 SOSS 0.0000000000 -0.9237625673
2459791.5013187025 1.0003388952 0.0001001810 SOSS 0.0000000000 -0.9163128675
2459791.5020600939 0.9994857764 0.0001000080 SOSS 0.0000000000 -0.9088631724
2459791.5028014858 1.0002923313 0.0001000384 SOSS 0.0000000000 -0.9014134725
2459791.5035428777 0.9997783531 0.0001000067 SOSS 0.0000000000 -0.8939637727
2459791.5042842692 1.0000881606 0.0001000327 SOSS 0.0000000000 -0.8865140776
2459791.5050256611 1.0000626041 0.0001026947 SOSS 0.0000000000 -0.8790643777
2459791.5057670530 0.9999321706 0.0000999937 SOSS 0.0000000000 -0.8716146779
2459791.5065084444 0.9999608369 0.0001000152 SOSS 0.0000000000 -0.8641649828
2459791.5072498363 0.9997977113 0.0001001794 SOSS 0.0000000000 -0.8567152829
2459791.5079912278 1.0002138096 0.0001000109 SOSS 0.0000000000 -0.8492655878
2459791.5087326197 1.0001837275 0.0001000029 SOSS 0.0000000000 -0.8418158880
2459791.5094740116 1.0002443401 0.0000999988 SOSS 0.0000000000 -0.8343661881
2459791.5102154030 1.0003310807 0.0000999695 SOSS 0.0000000000 -0.8269164930
2459791.5109567950 1.0003637783 0.0001000003 SOSS 0.0000000000 -0.8194667932
2459791.5116981869 1.0000674265 0.0001000240 SOSS 0.0000000000 -0.8120170933
2459791.5124395783 1.0004368583 0.0000999986 SOSS 0.0000000000 -0.8045673982
2459791.5131809702 0.9999133734 0.0001000034 SOSS 0.0000000000 -0.7971176984
2459791.5139223617 1.0000198980 0.0000999984 SOSS 0.0000000000 -0.7896680032
2459791.5146637536 1.0000443717 0.0001000189 SOSS 0.0000000000 -0.7822183034
2459791.5154051455 0.9999900674 0.0001000355 SOSS 0.0000000000 -0.7747686036
2459791.5161465369 0.9997269799 0.0001006084 SOSS 0.0000000000 -0.7673189084
2459791.5168879288 1.0000766123 0.0001000668 SOSS 0.0000000000 -0.7598692086
2459791.5176293207 0.9996922235 0.0000999837 SOSS 0.0000000000 -0.7524195088
2459791.5183707122 0.9998902688 0.0001000460 SOSS 0.0000000000 -0.7449698136
2459791.5191121041 0.9996196976 0.0001000235 SOSS 0.0000000000 -0.7375201138
2459791.5198534960 1.0004036250 0.0001000106 SOSS 0.0000000000 -0.7300704139
2459791.5205948874 1.0001326584 0.0001027445 SOSS 0.0000000000 -0.7226207188
2459791.5213362793 1.0001127836 0.0001000088 SOSS 0.0000000000 -0.7151710190
2459791.5220776708 1.0001336802 0.0001000105 SOSS 0.0000000000 -0.7077213238
2459791.5228190627 0.9996491811 0.0001000219 SOSS 0.0000000000 -0.7002716240
2459791.5235604546 0.9998427703 0.0000999930 SOSS 0.0000000000 -0.6928219242
2459791.5243018460 0.9998458141 0.0001000278 SOSS 0.0000000000 -0.6853722290
2459791.5250432380 1.0006080605 0.0001000400 SOSS 0.0000000000 -0.6779225292
2459791.5257846299 0.9997244066 0.0001000093 SOSS 0.0000000000 -0.6704728294
2459791.5265260213 1.0001415426 0.0001000133 SOSS 0.0000000000 -0.6630231342
2459791.5272674132 1.0002289292 0.0000999893 SOSS 0.0000000000 -0.6555734344
2459791.5280088047 1.0000739585 0.0000999697 SOSS 0.0000000000 -0.6481237392
2459791.5287501966 1.0003420323 0.0001000062 SOSS 0.0000000000 -0.6406740394
2459791.5294915885 0.9999648513 0.0001000318 SOSS 0.0000000000 -0.6332243396
2459791.5302329799 1.0001519792 0.0000999888 SOSS 0.0000000000 -0.6257746444
2459791.5309743718 1.0001161671 0.0001000128 SOSS 0.0000000000 -0.6183249446
2459791.5317157637 0.9997507696 0.0000999824 SOSS 0.0000000000 -0.6108752448
2459791.5324571552 1.0004337297 0.0001000064 SOSS 0.0000000000 -0.6034255496
2459791.5331985471 1.0003777066 0.0001000220 SOSS 0.0000000000 -0.5959758498
2459791.5339399390 1.0000768858 0.0000999951 SOSS 0.0000000000 -0.5885261500
2459791.5346813304 1.0000101695 0.0000999956 SOSS 0.0000000000 -0.5810764548
2459791.5354227223 0.9996274710 0.0000991536 SOSS 0.0000000000 -0.5736267550
2459791.5361641138 1.0003486951 0.0000991317 SOSS 0.0000000000 -0.5661770599
2459791.5369055057 1.0003465798 0.0000991184 SOSS 0.0000000000 -0.5587273600
2459791.5376468976 1.0001028652 0.0000991207 SOSS 0.0000000000 -0.5512776602
2459791.5383882890 1.0000325597 0.0000991019 SOSS 0.0000000000 -0.5438279651
2459791.5391296810 0.9998869415 0.0000991002 SOSS 0.0000000000 -0.5363782652
2459791.5398710729 0.9998751704 0.0000991372 SOSS 0.0000000000 -0.5289285654
2459791.5406124643 1.0002739155 0.0000991417 SOSS 0.0000000000 -0.5214788703
2459791.5413538562 1.0000776383 0.0000993334 SOSS 0.0000000000 -0.5140291704
2459791.5420952477 0.9999796430 0.0000991468 SOSS 0.0000000000 -0.5065794753
2459791.5428366396 1.0000144571 0.0000991448 SOSS 0.0000000000 -0.4991297755
2459791.5435780315 0.9995887173 0.0000991812 SOSS 0.0000000000 -0.4916800756
2459791.5443194229 1.0001605436 0.0000991008 SOSS 0.0000000000 -0.4842303805
2459791.5450608148 0.9998320236 0.0000991631 SOSS 0.0000000000 -0.4767806807
2459791.5458022067 0.9969047068 0.0000997388 SOSS 0.0000000000 -0.4693309808
2459791.5465435982 0.9994796029 0.0000991573 SOSS 0.0000000000 -0.4618812857
2459791.5472849901 1.0002248793 0.0000991763 SOSS 0.0000000000 -0.4544315859
2459791.5480263820 0.9997268129 0.0000991810 SOSS 0.0000000000 -0.4469818860
2459791.5487677734 0.9998542585 0.0000991192 SOSS 0.0000000000 -0.4395321909
2459791.5495091653 1.0001561849 0.0000991339 SOSS 0.0000000000 -0.4320824910
2459791.5502505568 0.9998371731 0.0000991329 SOSS 0.0000000000 -0.4246327959
2459791.5509919487 0.9998695763 0.0000991182 SOSS 0.0000000000 -0.4171830961
2459791.5517333406 0.9997388059 0.0000991337 SOSS 0.0000000000 -0.4097333962
2459791.5524747320 0.9995971490 0.0000990956 SOSS 0.0000000000 -0.4022837011
2459791.5532161240 0.9993398435 0.0000991238 SOSS 0.0000000000 -0.3948340013
2459791.5539575159 0.9992733902 0.0000991519 SOSS 0.0000000000 -0.3873843014
2459791.5546989073 0.9991123623 0.0000991385 SOSS 0.0000000000 -0.3799346063
2459791.5554402992 0.9976696923 0.0000991247 SOSS 0.0000000000 -0.3724849065
2459791.5561816907 0.9968960734 0.0000991333 SOSS 0.0000000000 -0.3650352113
2459791.5569230826 0.9960699263 0.0000991399 SOSS 0.0000000000 -0.3575855115
2459791.5576644745 0.9954288152 0.0000991349 SOSS 0.0000000000 -0.3501358117
2459791.5584058659 0.9949216584 0.0000991399 SOSS 0.0000000000 -0.3426861165
2459791.5591472578 0.9936617784 0.0000991343 SOSS 0.0000000000 -0.3352364167
2459791.5598886497 0.9923770383 0.0000991098 SOSS 0.0000000000 -0.3277867169
2459791.5606300412 0.9914196866 0.0000991359 SOSS 0.0000000000 -0.3203370217
2459791.5613714331 0.9899634675 0.0000991711 SOSS 0.0000000000 -0.3128873219
2459791.5621128250 0.9890807772 0.0000991521 SOSS 0.0000000000 -0.3054376221
2459791.5628542164 0.9876931384 0.0000991175 SOSS 0.0000000000 -0.2979879269
2459791.5635956083 0.9871633496 0.0000991184 SOSS 0.0000000000 -0.2905382271
2459791.5643369998 0.9861360131 0.0000991474 SOSS 0.0000000000 -0.2830885319
2459791.5650783917 0.9851247591 0.0000991283 SOSS 0.0000000000 -0.2756388321
2459791.5658197836 0.9841847513 0.0000991285 SOSS 0.0000000000 -0.2681891323
2459791.5665611750 0.9831106885 0.0000991397 SOSS 0.0000000000 -0.2607394371
2459791.5673025670 0.9818654775 0.0000991348 SOSS 0.0000000000 -0.2532897373
2459791.5680439589 0.9814055089 0.0000991150 SOSS 0.0000000000 -0.2458400375
2459791.5687853503 0.9813645262 0.0000996727 SOSS 0.0000000000 -0.2383903423
2459791.5695267422 0.9796880798 0.0000991401 SOSS 0.0000000000 -0.2309406425
2459791.5702681341 0.9786665541 0.0000991288 SOSS 0.0000000000 -0.2234909427
2459791.5710095256 0.9791508204 0.0000991398 SOSS 0.0000000000 -0.2160412475
2459791.5717509175 0.9791794819 0.0000991471 SOSS 0.0000000000 -0.2085915477
2459791.5724923089 0.9782942565 0.0000991476 SOSS 0.0000000000 -0.2011418526
2459791.5732337008 0.9785644929 0.0000991254 SOSS 0.0000000000 -0.1936921527
2459791.5739750927 0.9785492817 0.0000991475 SOSS 0.0000000000 -0.1862424529
2459791.5747164842 0.9784629556 0.0000991848 SOSS 0.0000000000 -0.1787927578
2459791.5754578761 0.9787770468 0.0000991168 SOSS 0.0000000000 -0.1713430579
2459791.5761992680 0.9786746407 0.0000995550 SOSS 0.0000000000 -0.1638933581
2459791.5769406594 0.9788312077 0.0000991373 SOSS 0.0000000000 -0.1564436630
2459791.5776820513 0.9785003580 0.0000991223 SOSS 0.0000000000 -0.1489939631
2459791.5784234433 0.9785166582 0.0000991604 SOSS 0.0000000000 -0.1415442633
2459791.5791648347 0.9781550213 0.0000991712 SOSS 0.0000000000 -0.1340945682
2459791.5799062266 0.9782210399 0.0000991505 SOSS 0.0000000000 -0.1266448683
2459791.5806476180 0.9784101757 0.0000991264 SOSS 0.0000000000 -0.1191951732
2459791.5813890100 0.9787353673 0.0000991424 SOSS 0.0000000000 -0.1117454733
2459791.5821304019 0.9778697332 0.0000991345 SOSS 0.0000000000 -0.1042957735
2459791.5828717933 0.9783908336 0.0000991075 SOSS 0.0000000000 -0.0968460784
2459791.5836131852 0.9779823973 0.0000991322 SOSS 0.0000000000 -0.0893963785
2459791.5843545771 0.9781817914 0.0000991245 SOSS 0.0000000000 -0.0819466787
2459791.5850959686 0.9779394401 0.0000990984 SOSS 0.0000000000 -0.0744969836
2459791.5858373605 0.9781065356 0.0000991319 SOSS 0.0000000000 -0.0670472837
2459791.5865787519 0.9776463896 0.0000992039 SOSS 0.0000000000 -0.0595975886
2459791.5873201438 0.9786005582 0.0000991357 SOSS 0.0000000000 -0.0521478888
2459791.5880615357 0.9775759054 0.0000991391 SOSS 0.0000000000 -0.0446981889
2459791.5888029272 0.9779641882 0.0000991194 SOSS 0.0000000000 -0.0372484938
2459791.5895443191 0.9778987649 0.0000991645 SOSS 0.0000000000 -0.0297987940
2459791.5902857110 0.9780804573 0.0000991469 SOSS 0.0000000000 -0.0223490941
2459791.5910271024 0.9779648410 0.0000991378 SOSS 0.0000000000 -0.0148993990
2459791.5917684943 0.9777769293 0.0000991340 SOSS 0.0000000000 -0.0074496992
2459791.5925098862 0.9778561679 0.0000991012 SOSS 0.0000000000 0.0000000007
2459791.5932512777 0.9780650448 0.0000991439 SOSS 0.0000000000 0.0074496958
2459791.5939926696 0.9779341629 0.0000991575 SOSS 0.0000000000 0.0148993956
2459791.5947340610 0.9780374094 0.0000991294 SOSS 0.0000000000 0.0223490908
2459791.5954754530 0.9774371649 0.0000991087 SOSS 0.0000000000 0.0297987906
2459791.5962168449 0.9775969281 0.0000991374 SOSS 0.0000000000 0.0372484904
2459791.5969582363 0.9776728473 0.0000991230 SOSS 0.0000000000 0.0446981856
2459791.5976996282 0.9777657324 0.0000991579 SOSS 0.0000000000 0.0521478854
2459791.5984410201 0.9777818522 0.0000991556 SOSS 0.0000000000 0.0595975852
2459791.5991824116 0.9780839875 0.0000991534 SOSS 0.0000000000 0.0670472804
2459791.5999238035 0.9773051806 0.0000991152 SOSS 0.0000000000 0.0744969802
2459791.6006651954 0.9781844708 0.0000991040 SOSS 0.0000000000 0.0819466800
2459791.6014065868 0.9781270241 0.0000991398 SOSS 0.0000000000 0.0893963752
2459791.6021479787 0.9774876436 0.0000991142 SOSS 0.0000000000 0.0968460750
2459791.6028893702 0.9777605277 0.0000991162 SOSS 0.0000000000 0.1042957702
2459791.6036307621 0.9779714971 0.0000991363 SOSS 0.0000000000 0.1117454700
2459791.6043721540 0.9779667585 0.0000991475 SOSS 0.0000000000 0.1191951698
2459791.6051135454 0.9780818872 0.0001001286 SOSS 0.0000000000 0.1266448650
2459791.6058549373 0.9782837060 0.0000991169 SOSS 0.0000000000 0.1340945648
2459791.6065963292 0.9775560681 0.0000991346 SOSS 0.0000000000 0.1415442646
2459791.6073377207 0.9777172722 0.0000991108 SOSS 0.0000000000 0.1489939598
2459791.6080791126 0.9774398057 0.0000991127 SOSS 0.0000000000 0.1564436596
2459791.6088205045 0.9777434173 0.0000991167 SOSS 0.0000000000 0.1638933594
2459791.6095618960 0.9773294031 0.0000991216 SOSS 0.0000000000 0.1713430546
2459791.6103032879 0.9772748098 0.0000991261 SOSS 0.0000000000 0.1787927544
2459791.6110446793 0.9778456114 0.0000991287 SOSS 0.0000000000 0.1862424496
2459791.6117860712 0.9776117332 0.0000991393 SOSS 0.0000000000 0.1936921494
2459791.6125274631 0.9779779025 0.0000991168 SOSS 0.0000000000 0.2011418492
2459791.6132688546 0.9775247696 0.0000991506 SOSS 0.0000000000 0.2085915444
2459791.6140102465 0.9775101540 0.0000991301 SOSS 0.0000000000 0.2160412442
2459791.6147516384 0.9773649956 0.0000991866 SOSS 0.0000000000 0.2234909440
2459791.6154930298 0.9779780703 0.0000991368 SOSS 0.0000000000 0.2309406392
2459791.6162344217 0.9780015960 0.0000993467 SOSS 0.0000000000 0.2383903390
2459791.6169758136 0.9772510817 0.0000991430 SOSS 0.0000000000 0.2458400388
2459791.6177172051 0.9778898502 0.0000991829 SOSS 0.0000000000 0.2532897340
2459791.6184585970 0.9781427629 0.0000991602 SOSS 0.0000000000 0.2607394338
2459791.6191999884 0.9777326200 0.0000991345 SOSS 0.0000000000 0.2681891289
2459791.6199413803 0.9773829575 0.0000991184 SOSS 0.0000000000 0.2756388288
2459791.6206827722 0.9762660903 0.0000991513 SOSS 1.0000000000 0.2830885286
2459791.6214241637 0.9754813674 0.0000991506 SOSS 1.0000000000 0.2905382237
2459791.6221655556 0.9750996178 0.0000991638 SOSS 1.0000000000 0.2979879236
2459791.6229069475 0.9749520970 0.0000991231 SOSS 1.0000000000 0.3054376234
2459791.6236483390 0.9750299526 0.0000991417 SOSS 1.0000000000 0.3128873185
2459791.6243897309 0.9750513477 0.0000991077 SOSS 1.0000000000 0.3203370184
2459791.6251311228 0.9751600893 0.0000998978 SOSS 1.0000000000 0.3277867182
2459791.6258725142 0.9749809358 0.0000991310 SOSS 1.0000000000 0.3352364133
2459791.6266139061 0.9745495914 0.0000991271 SOSS 1.0000000000 0.3426861132
2459791.6273552976 0.9749194343 0.0000991496 SOSS 1.0000000000 0.3501358083
2459791.6280966895 0.9751467422 0.0000993893 SOSS 1.0000000000 0.3575855081
2459791.6288380814 0.9749210063 0.0000991346 SOSS 1.0000000000 0.3650352080
2459791.6295794728 0.9749169577 0.0000991455 SOSS 1.0000000000 0.3724849031
2459791.6303208647 0.9751744137 0.0000991315 SOSS 1.0000000000 0.3799346029
2459791.6310622566 0.9754657737 0.0000991236 SOSS 1.0000000000 0.3873843028
2459791.6318036481 0.9749688875 0.0000991575 SOSS 1.0000000000 0.3948339979
2459791.6325450400 0.9750328721 0.0000991122 SOSS 1.0000000000 0.4022836977
2459791.6332864319 0.9754920576 0.0000991656 SOSS 1.0000000000 0.4097333976
2459791.6340278233 0.9756781919 0.0000991115 SOSS 1.0000000000 0.4171830927
2459791.6347692152 0.9753030883 0.0000991353 SOSS 1.0000000000 0.4246327926
2459791.6355106067 0.9754157727 0.0000991391 SOSS 1.0000000000 0.4320824877
2459791.6362519986 0.9756630525 0.0000991344 SOSS 1.0000000000 0.4395321875
2459791.6369933905 0.9751934564 0.0000991088 SOSS 1.0000000000 0.4469818874
2459791.6377347820 0.9753408811 0.0000991511 SOSS 1.0000000000 0.4544315825
2459791.6384761739 0.9753396023 0.0000991075 SOSS 1.0000000000 0.4618812823
2459791.6392175658 0.9754422993 0.0000991396 SOSS 1.0000000000 0.4693309822
2459791.6399589572 0.9758302420 0.0000991694 SOSS 1.0000000000 0.4767806773
2459791.6407003491 0.9751530870 0.0000991061 SOSS 1.0000000000 0.4842303771
2459791.6414417410 0.9754755888 0.0000991247 SOSS 1.0000000000 0.4916800770
2459791.6421831325 0.9757369664 0.0000991171 SOSS 1.0000000000 0.4991297721
2459791.6429245244 0.9757775380 0.0000991193 SOSS 1.0000000000 0.5065794719
2459791.6436659158 0.9753516297 0.0000991353 SOSS 1.0000000000 0.5140291671
2459791.6444073077 0.9758132534 0.0000991113 SOSS 1.0000000000 0.5214788669
2459791.6451486996 0.9756997405 0.0000991271 SOSS 1.0000000000 0.5289285667
2459791.6458900911 0.9757023059 0.0000991615 SOSS 1.0000000000 0.5363782619
2459791.6466314830 0.9755656820 0.0000991234 SOSS 1.0000000000 0.5438279617
2459791.6473728749 0.9752280709 0.0000991618 SOSS 1.0000000000 0.5512776615
2459791.6481142663 0.9763339760 0.0000991174 SOSS 1.0000000000 0.5587273567
2459791.6488556582 0.9764305050 0.0000991369 SOSS 1.0000000000 0.5661770565
2459791.6495970502 0.9764573207 0.0000992735 SOSS 1.0000000000 0.5736267563
2459791.6503384416 0.9760506503 0.0000997583 SOSS 1.0000000000 0.5810764515
2459791.6510798335 0.9762549086 0.0000997504 SOSS 1.0000000000 0.5885261513
2459791.6518212250 0.9762289805 0.0000997857 SOSS 1.0000000000 0.5959758465
2459791.6525626169 0.9765066265 0.0000997446 SOSS 1.0000000000 0.6034255463
2459791.6533040088 0.9768818039 0.0000997562 SOSS 1.0000000000 0.6108752461
2459791.6540454002 0.9771817975 0.0000997691 SOSS 1.0000000000 0.6183249413
2459791.6547867921 0.9765379841 0.0000997647 SOSS 1.0000000000 0.6257746411
2459791.6555281840 0.9780306121 0.0000997582 SOSS 1.0000000000 0.6332243409
2459791.6562695755 0.9793231498 0.0000997811 SOSS 1.0000000000 0.6406740361
2459791.6570109674 0.9801500193 0.0000997804 SOSS 1.0000000000 0.6481237359
2459791.6577523593 0.9804781831 0.0000997728 SOSS 1.0000000000 0.6555734357
2459791.6584937507 0.9811786433 0.0000997343 SOSS 1.0000000000 0.6630231309
2459791.6592351426 0.9826949596 0.0000998139 SOSS 1.0000000000 0.6704728307
2459791.6599765341 0.9837511516 0.0000997868 SOSS 1.0000000000 0.6779225258
2459791.6607179260 0.9846479465 0.0000997722 SOSS 1.0000000000 0.6853722257
2459791.6614593179 0.9858150628 0.0000997487 SOSS 1.0000000000 0.6928219255
2459791.6622007093 0.9865608324 0.0000997863 SOSS 1.0000000000 0.7002716206
